transaction_id,client_id,is_hotel,amount_usd,fraud_probability_federated,is_fraud
799ed02b-0b10-4598-ac67-7ace9e60ecd1,GT-EST-CL-00000385,False,76.1,0.074135,0
7396a58a-1a29-491d-850d-d48e00dc27f4,GT-EST-CL-00002158,False,27.56,0.044102,0
465d2e33-20fc-450e-b53e-422bbe56b786,GT-EST-CL-00002795,False,4.21,0.03404,0
71627b19-792b-4153-b7f4-13cac9794626,GT-EST-CL-00001940,False,5.38,0.054912,0
60fac914-7b36-40ca-b6dc-1035f12b0470,GT-EST-CL-00001857,False,8.72,0.043146,0
12c3a2c8-642e-41d6-a947-beba0365eaf1,GT-EST-CL-00002368,False,13.57,0.041876,0
676cb3ac-d5d8-4c71-abdf-9b7e8c1d1969,GT-EST-CL-00004395,False,3.4,0.05805,0
bdfe519c-3326-4298-b4bd-7d97b2488f8e,GT-EST-CL-00000580,False,34.85,0.049354,0
b686f564-29e7-4bf5-a7ed-7da70016bbae,GT-EST-CL-00002238,False,7.11,0.049385,0
dd1ff455-9a95-4c25-84dc-ea83593a8194,GT-EST-CL-00002610,False,3.45,0.088423,0
4bcedf6e-113e-4406-82cd-baf41b44218e,GT-EST-CL-00003730,False,80.3,0.047048,0
479dc309-fbdc-45ea-a4b1-6047ce5bc408,GT-EST-CL-00004460,False,37.3,0.04501,0
d0669ce3-2351-4eaa-b8aa-482b50f05a0c,GT-EST-CL-00003946,False,5.25,0.063593,0
f7d7e37e-1806-4bb8-89c0-dd62cd11700f,GT-EST-CL-00002694,False,1.45,0.090155,0
e13ea566-c2b4-4b7f-a8ec-2d744399c559,GT-EST-CL-00002226,False,5.84,0.058093,0
07455097-67a6-4b1e-bc33-59b90273f05e,GT-EST-CL-00001877,False,12.47,0.055274,0
8346d6fa-25b0-4d4c-a889-90413e1e2fa6,GT-EST-CL-00003214,False,17.41,0.047562,0
f620857e-be22-471d-b24b-bdd947bfe45f,GT-EST-CL-00001082,False,12.8,0.032186,0
4bc5a597-5f16-41a4-bc06-1601e4e5cb3b,GT-EST-CL-00002993,False,2.83,0.068791,0
c0b0c3a6-83b2-4dd8-a760-2a5c1e8188e7,GT-EST-CL-00001699,False,21.85,0.051226,0
53550fad-abb7-476a-9776-2862cdecd446,GT-EST-CL-00004880,False,4.71,0.05053,0
ed5e0f2a-03d5-44ba-82d5-11770ea1789d,GT-EST-CL-00000101,False,5.29,0.035474,0
7940ab7b-f6b4-4b3e-9e7b-4ae70c518052,GT-EST-CL-00001213,False,119.91,0.774978,1
f1ae41db-6d47-439b-9959-377c0741a12b,GT-EST-CL-00003217,False,8.45,0.049665,0
a5618824-85b2-4a04-b044-c9469dc5fc53,GT-EST-CL-00002971,False,11.38,0.033916,0
cdbbd99b-56b0-4aa5-9f2d-fe46734401b6,GT-EST-CL-00001095,False,1.51,0.124594,0
eb081264-efaa-45f2-9e06-a1e1da2823a2,GT-EST-CL-00000877,False,0.98,0.099366,0
018d031d-8294-4013-ac1e-bffe5c4e7832,GT-EST-CL-00001530,False,2.08,0.036307,0
3d1ec4a6-71c4-44fb-b40f-9da0b8647dbb,GT-EST-CL-00004146,False,32.21,0.064627,0
b91c6e7a-d903-400e-b44e-8d891e8c9d4d,GT-EST-CL-00003546,False,10.14,0.050547,0
81c7b5cb-b283-4f74-8d19-b22811efbec0,GT-EST-CL-00003740,False,10.72,0.060219,0
40527655-b304-4370-90a3-0049e0cd5370,GT-EST-CL-00004855,False,14.27,0.041954,0
64e6b478-4b3d-4136-8e0e-4826ad291ec0,GT-EST-CL-00001662,False,72.27,0.097687,0
766649eb-07c0-414d-b91d-fa7aa5f61243,GT-EST-CL-00001675,False,42.59,0.051575,0
20c8b1f7-e6aa-4098-b58a-35ba06f06710,GT-EST-CL-00002984,False,27.8,0.065854,0
17ffd986-6f44-4f63-8bbe-270401b7f9b8,GT-EST-CL-00001239,False,39.84,0.052156,0
0095ddb0-c026-49f1-9ec8-2165a6a01c5a,GT-EST-CL-00004318,False,15.68,0.071056,0
a7b97b08-95aa-4e77-83c1-5731502be872,GT-EST-CL-00003072,False,0.7,0.159972,0
2df9efc3-7100-40fc-9495-90ca6a23969a,GT-EST-CL-00002045,False,153.05,0.113961,0
0c78bc98-bbea-4e3f-9136-020fcf545295,GT-EST-CL-00004504,False,12.15,0.055088,0
b82cfcb7-b331-4e97-acb4-54fe520355b7,GT-EST-CL-00002942,False,2.77,0.050328,0
71e17046-2545-4384-85fe-368ed95df7d5,GT-EST-CL-00000441,False,5.67,0.066595,0
436db3d3-167d-4f1f-8e17-ef0fc7a718df,GT-EST-CL-00001635,False,3.32,0.051884,0
51ce226f-29b2-4596-8b3e-305226c19cba,GT-EST-CL-00003484,False,47.36,0.04661,0
7122d217-0cdd-4f34-9028-ed2fc701af5b,GT-EST-CL-00004663,False,6.44,0.04004,0
30c5c0dc-4a1d-4abd-9e7a-8372245cec4f,GT-EST-CL-00003199,False,14.92,0.04343,0
7fee7cac-acf3-4782-bf75-0676abe3addc,GT-EST-CL-00003204,False,13.6,0.030501,0
3792fff6-f8b3-4e5f-8ded-da9afe9aaca9,GT-EST-CL-00000924,False,16.05,0.050467,0
1062c19f-cbde-43d7-9488-81e9795d4f02,GT-EST-CL-00000972,False,23.38,0.069895,0
de4102b9-f54c-403f-95ae-35ad0e4b43db,GT-EST-CL-00003169,False,5.82,0.039208,0
529e022d-b8e1-4569-8977-17c85b2ef267,GT-EST-CL-00001440,True,181.83,0.068147,0
b9c969f9-f773-4372-a7a8-1472741a18b5,GT-EST-CL-00002941,False,5.4,0.053633,0
10f8e199-0649-47bb-82cb-1fccd9714cf3,GT-EST-CL-00001640,False,29.37,0.069319,0
35fad603-2a49-4fed-809d-06cd62567565,GT-EST-CL-00003164,False,3.56,0.101308,0
74d0d686-9e4b-4783-ab8d-a1549191bed6,GT-EST-CL-00002000,False,5.75,0.069261,0
a72aaebb-a013-434f-826e-154034b481f4,GT-EST-CL-00001413,False,8.92,0.043236,0
c0a69b1a-9226-490a-a1cf-7b34a0206d38,GT-EST-CL-00001430,False,142.29,0.104019,0
ba0e5b49-69a2-412e-aaa4-46ecffdd01cf,GT-EST-CL-00000028,False,2.88,0.10184,0
fce64eed-7485-4a1a-8075-332149db929c,GT-EST-CL-00004327,False,29.25,0.053972,0
37078cea-098e-4caa-899a-f47812b28d26,GT-EST-CL-00003969,False,9.27,0.049659,0
6728d115-a5f7-404c-a60d-38f54d9726da,GT-EST-CL-00000859,False,68.23,0.227544,0
03967c5c-e7a6-4fb5-9f37-80b947ae900f,GT-EST-CL-00000181,False,9.12,0.047524,0
d269dd9b-cda3-4d1b-ad9f-0a2aae2c59cc,GT-EST-CL-00004729,False,35.67,0.082297,0
dbdda57c-3b68-4370-935e-d963726b5c5f,GT-EST-CL-00000241,False,0.93,0.106177,0
33b6fb12-80ef-4808-aa32-241dde1cb1cb,GT-EST-CL-00003813,False,47.88,0.92279,1
3ce0ad53-ae18-4e41-99d6-6ab3d93035d4,GT-EST-CL-00003790,False,17.99,0.054468,0
989cc490-6e34-4ff2-bf62-47d13162e6ce,GT-EST-CL-00003832,False,30.49,0.050854,0
e6d6fbff-b4c3-4199-a2a6-d5b9e62e1585,GT-EST-CL-00001162,False,27.94,0.050514,0
bb0ae6cc-1b3b-45b1-8f05-6bb3d4136ad1,GT-EST-CL-00001964,False,74.01,0.85228,1
1cd94f76-45e4-4b05-adec-b0841c229a52,GT-EST-CL-00001678,False,0.71,0.161237,0
673e0a18-c4b4-4fb8-901f-3ecafe3fd90c,GT-EST-CL-00002497,False,33.21,0.069784,0
ebb235c5-f1b2-439d-94a4-3dcccdf27c85,GT-EST-CL-00003311,True,67.34,0.058192,0
0592bf4e-8e37-4fdf-80ad-1a4dbcb82943,GT-EST-CL-00000688,False,17.44,0.07683,0
e3a02a78-752c-4d55-8079-17b549c2dbaf,GT-EST-CL-00002404,False,16.78,0.042918,0
0d19a362-1e0b-4dcf-8dc9-8afba22cc221,GT-EST-CL-00002466,False,20.5,0.040803,0
d53aa466-f9df-4e6e-b7e2-174736b09324,GT-EST-CL-00004517,False,46.06,0.032697,0
62b01c36-5545-4439-a893-1b2ded76db21,GT-EST-CL-00002400,False,11.12,0.049104,0
fb091053-55d4-427d-a012-4b1c7bef3e50,GT-EST-CL-00004654,False,12.18,0.044552,0
7473706f-75f2-4963-99a8-9e9dfc3fb96c,GT-EST-CL-00004172,False,21.52,0.052816,0
02728929-eeeb-4a8b-b5f5-9b4e6dd1d8b8,GT-EST-CL-00003018,False,20.29,0.048021,0
39738258-fa23-4ed3-9279-702b3ebced5a,GT-EST-CL-00000192,False,8.42,0.048572,0
03093d35-4622-4f3e-8fef-f3ba64acbc5c,GT-EST-CL-00001444,False,1.28,0.133251,0
9e13a807-fc18-42b3-8dca-79362dde4935,GT-EST-CL-00003328,False,15.56,0.051738,0
1d3178b0-38e0-4236-8ae5-9593c57d018b,GT-EST-CL-00002497,False,14.61,0.026289,0
4a029bf7-ff31-4767-95d5-9712175158b2,GT-EST-CL-00003267,False,5.27,0.053215,0
16ed756a-468d-46e1-806e-4d269d1a91c8,GT-EST-CL-00004089,False,3.04,0.054712,0
a3b5b3c5-8111-4b56-bfec-acc4af3cfbc9,GT-EST-CL-00003833,False,1.03,0.141062,0
81302947-a933-4a41-908d-6cafc1c8cc7a,GT-EST-CL-00002574,False,12.33,0.078438,0
e57ecb0a-e777-4e63-abdf-f47eee4be028,GT-EST-CL-00000444,False,12.63,0.051679,0
83ce133f-50a9-4835-b049-6391e7aa978a,GT-EST-CL-00004527,False,20.87,0.068241,0
26f0d00f-eee4-4c35-88bb-f22495f0168d,GT-EST-CL-00001720,False,19.59,0.04898,0
53b4b85d-3e00-4ce3-9987-bfab073eb182,GT-EST-CL-00000583,False,17.41,0.060675,0
b476a986-da92-488a-8d7f-83c7dbf0ceb1,GT-EST-CL-00004581,False,15.32,0.043568,0
6ef340c1-82a4-4fce-b930-b2a38484bf14,GT-EST-CL-00001168,False,19.95,0.041802,0
f0b39fc5-1f05-4aff-9a77-c51e9c455f3e,GT-EST-CL-00004507,False,38.65,0.050161,0
3668951e-3d46-4a8d-8986-665f71842028,GT-EST-CL-00000867,False,4.67,0.070991,0
6d39e23f-68a1-4452-8c9a-81042463c252,GT-EST-CL-00004468,False,12.67,0.057158,0
1925f818-1d91-48b5-a76e-d1a574c2065b,GT-EST-CL-00003112,False,90.99,0.555937,1
ec549bda-ae86-479c-824e-1e1c27405444,GT-EST-CL-00002187,False,1.47,0.092393,0
a1888747-6a74-4b07-b4a7-97c912085367,GT-EST-CL-00002650,False,33.81,0.073101,0
495c8b41-c73f-4b64-9b45-09492967645d,GT-EST-CL-00004399,False,2.0,0.038318,0
ad02e4dd-307d-4685-a02d-f7355c58c4d3,GT-EST-CL-00000903,False,7.6,0.041096,0
367a513a-bd14-425c-a687-be4ed02e0e3a,GT-EST-CL-00004426,False,9.05,0.063104,0
053d14bc-6e2e-4c8e-9099-3d245ba2f4b7,GT-EST-CL-00003009,False,16.28,0.059166,0
9a42ce2b-3bb8-4f27-8423-cebca930c97f,GT-EST-CL-00002702,False,32.9,0.05157,0
6708a34c-3f40-497b-8fcc-1b7273cc14be,GT-EST-CL-00003364,False,1.84,0.080248,0
421123a4-eb98-472f-8157-5cd060364bf0,GT-EST-CL-00003301,False,6.95,0.032084,0
913c72e7-1a0a-46b3-8098-4d050c5f0e0c,GT-EST-CL-00001861,False,7.0,0.047504,0
4bab81e0-1050-44b7-bb59-4ac35c10b1c5,GT-EST-CL-00001640,False,27.56,0.016301,0
8b332bed-f639-4593-af1c-294836303dfe,GT-EST-CL-00003396,False,11.6,0.039043,0
af14fd88-3ff2-496b-8175-d3741006ff82,GT-EST-CL-00001518,False,16.68,0.052913,0
f970d1dc-6848-40e2-a998-f2e53514d29f,GT-EST-CL-00004051,False,4.34,0.069611,0
faf740d4-af35-431a-95e8-a297dfc3d633,GT-EST-CL-00001506,False,53.9,0.074312,0
d164c997-57ee-4f40-a65f-6bb33463f697,GT-EST-CL-00000244,False,3.24,0.047231,0
089f7535-d561-4abf-abe0-90db6039ff24,GT-EST-CL-00003014,False,37.24,0.068738,0
9a085e7d-003e-4f9a-94d1-22ee7bbad622,GT-EST-CL-00002916,False,118.02,0.071146,0
208db602-879d-4d24-9bbc-8d4f8c26ec54,GT-EST-CL-00004003,False,15.94,0.02936,0
af1bb276-fbb2-4c50-9a14-ccd2252ed88d,GT-EST-CL-00001431,False,0.26,0.094565,0
69761857-829e-4667-8483-b37a1e921768,GT-EST-CL-00002957,False,21.1,0.066994,0
67dc6a95-4547-4a98-b52f-de2c6c63f57c,GT-EST-CL-00003094,False,13.65,0.042075,0
3c08c378-2181-403f-a140-0f8e489483bc,GT-EST-CL-00001046,False,142.61,0.074921,0
e1ac25e3-db5c-4d02-b546-fd5972cc2658,GT-EST-CL-00001421,False,15.57,0.059887,0
0a846a49-5c1f-451f-9348-78e0546db10c,GT-EST-CL-00001460,False,12.07,0.041636,0
963c3a69-e5ab-4898-ba65-bce7008333e7,GT-EST-CL-00001943,False,0.73,0.162211,0
e9eb211f-8f43-4d8d-9dc2-eef7580b972e,GT-EST-CL-00004926,False,1.94,0.090406,0
17989fd2-ee24-4fb9-b7a0-f4587bb53ca2,GT-EST-CL-00004836,False,23.19,0.059711,0
5a15d688-7977-41fe-861a-5ed19f91ff55,GT-EST-CL-00001085,False,1.89,0.05381,0
f29b3fd8-c0b3-492a-8e11-ab6dd2703ab3,GT-EST-CL-00004775,False,1.54,0.137227,0
dc26fce0-c8f7-41d9-aa37-35284f4c2ef5,GT-EST-CL-00001796,False,0.28,0.199995,0
bea6851d-2505-4756-b957-e487fe9c8ca3,GT-EST-CL-00003824,False,5.99,0.063542,0
3f06f9dd-68da-4c83-b90c-85d79b9fd3fc,GT-EST-CL-00001679,False,2.96,0.087686,0
07517978-07de-4a3c-83d0-2307203aae6b,GT-EST-CL-00002614,False,18.06,0.055355,0
60c8a341-fcdd-4ada-86a6-f786dc8053e4,GT-EST-CL-00001822,False,26.86,0.053059,0
6122af67-aefe-41a6-833c-ef69100e1eeb,GT-EST-CL-00000472,False,16.18,0.079787,0
6dd5665c-3140-45b0-a207-bdee0fac4da5,GT-EST-CL-00000208,False,21.45,0.072626,0
73d2eda3-73d7-4993-84e0-bacbb22f1714,GT-EST-CL-00003752,False,9.29,0.044853,0
f2844177-66cb-4d55-8403-051c4c3d814b,GT-EST-CL-00002469,False,10.5,0.051582,0
10c91c66-7a60-46ee-8da8-48ebbf0c817d,GT-EST-CL-00002772,False,42.07,0.12079,0
63b4397d-455e-4fec-9520-02fd9c4c738a,GT-EST-CL-00001835,False,5.57,0.022198,0
17faa984-1ea9-4f06-a48c-abdb7dff16cc,GT-EST-CL-00001425,False,4.23,0.048818,0
e5442318-5575-4035-bb94-f8279cb82977,GT-EST-CL-00000254,False,124.68,0.615293,1
9e685f64-e428-406d-a94b-7844e678a0ea,GT-EST-CL-00002576,False,35.34,0.064201,0
6fcfa2c9-94ba-4e7e-b334-6859df7dc3ae,GT-EST-CL-00002618,False,28.69,0.051464,0
8c273860-22fc-41b3-b262-b8f797d41c0e,GT-EST-CL-00003511,False,13.96,0.037748,0
f3ba8cf0-e134-4f00-98ff-4a199eb8953d,GT-EST-CL-00004368,False,4.84,0.055764,0
3ca2832f-a0a7-4514-a875-291f97ce77aa,GT-EST-CL-00002841,False,12.69,0.048931,0
878c0203-c865-4810-b543-d0c50050ac49,GT-EST-CL-00003416,False,9.45,0.044475,0
37fd88aa-9648-42ba-b500-fc553f5329b5,GT-EST-CL-00003762,False,34.71,0.038779,0
5895fdbe-0f78-472c-845b-39e45a32819c,GT-EST-CL-00003188,False,1.22,0.110167,0
b9585b27-ac74-4471-8123-8522fafdcab4,GT-EST-CL-00004285,False,9.97,0.042193,0
bb14c01a-d3d8-4f63-a03d-3ca0691f6ef2,GT-EST-CL-00002743,False,0.28,0.394821,0
55ff3687-b97d-4aa8-9557-66fa59e91d81,GT-EST-CL-00004427,False,6.34,0.060105,0
4df2f294-2798-47a0-bd90-758c1ebb93c6,GT-EST-CL-00003261,False,4.42,0.044394,0
b7f1cb33-6771-411f-900c-17763ba6c5b5,GT-EST-CL-00003489,False,21.21,0.052477,0
8f854508-1a55-4d52-8287-de17bb5400f2,GT-EST-CL-00004604,False,25.36,0.072372,0
519e0dd4-7ef4-4f16-aa91-d9ba43f16604,GT-EST-CL-00003872,False,7.83,0.051695,0
378413fe-bf39-4f61-be1c-f3606fec1b4b,GT-EST-CL-00002720,False,31.69,0.062127,0
1d6d7323-42a7-4465-b5ae-168262e65433,GT-EST-CL-00004984,False,17.04,0.050837,0
bb761a55-07e3-44f9-b8d7-cb8cbfa71199,GT-EST-CL-00003813,False,104.51,0.505899,1
577d3e18-c0b8-439c-9634-2187e08b90b6,GT-EST-CL-00000186,False,12.85,0.03306,0
a1ed0fb9-7440-42a3-a55e-5814f9a07b1e,GT-EST-CL-00004178,False,3.87,0.104572,0
31834e34-7125-4d96-b064-34e46ab3d2ee,GT-EST-CL-00001657,False,32.28,0.041824,0
09573402-ab65-42cd-817d-e23c15af1749,GT-EST-CL-00004716,False,14.12,0.043662,0
3b16889c-8872-4363-b0e3-28aa3aeed25e,GT-EST-CL-00004407,True,141.67,0.065394,0
12b60080-b087-4ad7-b635-c5f535a9a387,GT-EST-CL-00002203,False,25.87,0.072422,0
39b13876-637d-4429-8712-f8be0f9f40a1,GT-EST-CL-00003853,False,10.44,0.046562,0
d9621d5f-8c6f-489e-bf0d-0a54319bef2b,GT-EST-CL-00002206,False,8.22,0.045399,0
766fbb88-cea2-44c4-ab8f-2ce5617c3df6,GT-EST-CL-00002010,False,11.11,0.053835,0
15d2470c-b7f7-474a-ad59-460ae9502af9,GT-EST-CL-00000439,False,10.53,0.063709,0
7c7e76ea-b051-40ad-8068-d8df32fac696,GT-EST-CL-00002634,False,26.35,0.058514,0
1878bf47-01e6-449e-81ec-7307d1e5e935,GT-EST-CL-00004497,False,16.44,0.031332,0
79ff6147-6b03-468d-bf9d-17b7ec413ec4,GT-EST-CL-00003811,False,17.73,0.068962,0
34d12150-3b3f-4d71-a189-aceb44bf3fbc,GT-EST-CL-00003057,False,9.59,0.032541,0
93b9a97c-00a2-4d23-bcd9-b5c4b4873495,GT-EST-CL-00003105,False,14.99,0.038033,0
e407077a-09a1-4dce-b035-0e06610f2664,GT-EST-CL-00004768,False,127.89,0.909807,1
6ec95343-72a1-491f-acb3-923ccd7321c1,GT-EST-CL-00001636,False,8.8,0.045055,0
f3515fc9-7b8f-4e5e-ae2a-70f80e4f0b48,GT-EST-CL-00000811,False,11.76,0.026026,0
5f443f12-892a-428d-9ce5-7f37ca336064,GT-EST-CL-00001117,False,7.92,0.044532,0
de3a142a-353d-452d-81b6-c10fe50e1ab5,GT-EST-CL-00002858,False,10.12,0.034101,0
7ac4e671-f1e2-4ce7-b794-de91d023e1e0,GT-EST-CL-00003970,False,20.56,0.03909,0
6c756bd5-2b51-4070-a654-9afc267b8da8,GT-EST-CL-00002309,False,17.67,0.05401,0
7a117b07-d649-45f6-bc94-8515e37859c4,GT-EST-CL-00000841,False,58.38,0.061157,0
7f48fd35-08cf-4099-a8a3-89258c69c2e1,GT-EST-CL-00000290,False,26.67,0.035034,0
5aa92943-0d15-49ca-953b-8b668a3bbf42,GT-EST-CL-00004290,False,23.4,0.067696,0
df2582c2-a0ff-4ec5-95e2-0b9768b471d6,GT-EST-CL-00004123,False,3.19,0.066747,0
a24df7be-3472-4995-bf07-e1af7c428175,GT-EST-CL-00000297,False,5.83,0.041021,0
75a4136e-3e75-47be-8f7f-57993d07dc84,GT-EST-CL-00003350,False,8.61,0.043776,0
8c838809-1e40-4469-9820-bfc4a90b30fc,GT-EST-CL-00002829,False,6.56,0.048477,0
2f3d116c-4ac9-4f65-bac9-0b62fbc6ebc4,GT-EST-CL-00002245,False,3.04,0.042997,0
67c207ca-3f49-4fcd-9d55-715d91bc9c98,GT-EST-CL-00002109,False,44.92,0.053579,0
ff774c01-85c4-43cf-9597-ae8ef7b352d6,GT-EST-CL-00000455,False,5.83,0.048096,0
1011526a-a838-4c5a-bf71-467252ad4812,GT-EST-CL-00001991,False,24.59,0.061195,0
eba22cbc-2d57-4dc6-8113-2f6d77a4d758,GT-EST-CL-00003027,False,11.96,0.033117,0
26ef830e-ab8a-478d-b4ca-5c8a388ec48d,GT-EST-CL-00001647,False,21.84,0.037128,0
fed53c22-be36-41fb-a371-1d86f40be1f3,GT-EST-CL-00001720,False,21.23,0.030607,0
d44f2351-ca65-4b0d-afbe-cee7476d5ece,GT-EST-CL-00004956,False,6.75,0.06709,0
3e836f29-9f30-4329-98e8-638d09db8833,GT-EST-CL-00003259,False,29.25,0.072819,0
7a5a1797-c4af-4d61-8714-0681771c8bad,GT-EST-CL-00003361,False,0.69,0.160515,0
68891e81-329c-4a2a-8678-39baf7a04b48,GT-EST-CL-00001668,False,20.66,0.051148,0
2b717982-17e1-4e8f-b325-b275d7b030be,GT-EST-CL-00002264,False,10.25,0.055393,0
0168f916-3f1c-4f4b-9899-81dd0f01607a,GT-EST-CL-00004324,False,8.72,0.065608,0
50fd303c-a0f6-4232-b2ff-11cbefca5550,GT-EST-CL-00003484,False,31.7,0.061351,0
ff5e11c0-f35a-4794-ac38-1947744a6ea2,GT-EST-CL-00001615,False,1.0,0.09633,0
c4534325-1756-4928-b884-90c8ca1ec207,GT-EST-CL-00003755,False,4.73,0.068268,0
71a81ed0-4628-47f5-8411-b68ef3f2bede,GT-EST-CL-00002909,False,15.35,0.055999,0
22471491-75f3-4144-b64f-3d5911a39dfb,GT-EST-CL-00001844,False,27.14,0.072726,0
bdf44a47-b220-49ba-9178-09b126c42194,GT-EST-CL-00003133,False,8.29,0.041864,0
c08c800e-1ea4-4cae-aa80-cf369b79b598,GT-EST-CL-00000392,False,8.73,0.047114,0
24cc2074-1950-41f6-909a-21a35510c0f4,GT-EST-CL-00001980,False,9.01,0.043122,0
64982eb2-b29d-48e1-b4cf-637c648ddb21,GT-EST-CL-00002124,False,1.98,0.093207,0
6d866a90-a7b8-4d4f-9aae-6c375d54dfe0,GT-EST-CL-00001731,False,12.7,0.036384,0
13d65b6c-e493-4b74-9c1d-5ea775174535,GT-EST-CL-00002039,False,30.66,0.034746,0
348e5457-f6d7-4435-bae6-55122fd74a20,GT-EST-CL-00004119,False,5.85,0.054088,0
7a7967eb-1ac1-42a6-bbde-ae3a6f49455c,GT-EST-CL-00002220,False,8.26,0.071821,0
03974b91-c997-4bce-964d-c4f073333188,GT-EST-CL-00002907,False,7.07,0.039443,0
b57a12ef-fec8-4fcf-8946-d4af5cee5009,GT-EST-CL-00004726,False,8.36,0.049391,0
cd1c2cf1-4191-47dc-aa65-5d8292d41974,GT-EST-CL-00003062,False,2.13,0.045647,0
02994e5c-e2aa-4ee9-a381-3d38f6333ca0,GT-EST-CL-00001420,False,4.06,0.047195,0
c7c8c10a-b7a5-4f61-a9e8-ed437126879f,GT-EST-CL-00003786,False,17.96,0.038267,0
a7660247-5b5a-4bf5-8c62-1c4bb15b7da8,GT-EST-CL-00001274,False,6.0,0.055236,0
7e1e8cb3-e58b-447b-bf0f-14560e63b24d,GT-EST-CL-00003350,False,12.62,0.0307,0
f2f2af35-1017-455a-8b64-b4a2cd895520,GT-EST-CL-00003864,False,9.68,0.056235,0
d8a80a94-1fd2-48ad-bf00-37f133dbeddb,GT-EST-CL-00001882,False,4.7,0.048787,0
b3dbf8cf-30e0-46f1-a02e-989bdddafdb7,GT-EST-CL-00002791,False,14.03,0.043596,0
a05bceac-d7da-41dd-b846-d2e1ce3dea6d,GT-EST-CL-00002458,False,0.69,0.155928,0
7fd8b53b-b9d9-41d2-83a6-906faf26f27d,GT-EST-CL-00002149,False,7.46,0.072189,0
f510fb33-9f3c-4332-802d-19c3272a5668,GT-EST-CL-00001748,False,0.46,0.366984,0
53fe6630-0ae0-473f-b883-8563e0840803,GT-EST-CL-00004664,False,7.96,0.051021,0
b2a74bd1-8489-4636-a7fd-ecae52bc531c,GT-EST-CL-00001748,False,47.12,0.514162,1
22b3262f-f346-42a2-854c-0be4dabcb862,GT-EST-CL-00003440,False,6.01,0.037591,0
234b01f5-5628-4b9e-92bc-9164ca9c7d68,GT-EST-CL-00001748,False,173.96,0.523755,1
4650f1cb-8253-4155-a672-9da9c164191a,GT-EST-CL-00000636,False,9.7,0.047996,0
741e62da-3815-4d7b-9c3a-2923bd6a95da,GT-EST-CL-00001748,False,328.62,0.518015,1
4cf96519-4a56-4c9f-b85b-4d1779dafdb1,GT-EST-CL-00001748,False,318.21,0.537886,1
4be8b29f-ae1d-4723-9992-b368555436f9,GT-EST-CL-00003893,False,1.72,0.122803,0
0d9f979a-7859-4d99-a22f-d82106a7d8ce,GT-EST-CL-00000732,False,34.22,0.058419,0
131d5124-bc97-499e-9a98-11dcb98420d6,GT-EST-CL-00003335,False,2.55,0.060196,0
dc1eb339-1883-4e40-8511-5ee01b239b56,GT-EST-CL-00001748,False,535.27,0.54397,1
ca9612f6-556c-405a-9c25-e9453cec7b33,GT-EST-CL-00004854,False,5.26,0.061274,0
e1314839-747b-4e3f-aa48-71ffa2af823b,GT-EST-CL-00000358,False,21.03,0.052058,0
a2b1d22d-9dd3-4760-8c69-616ec766c917,GT-EST-CL-00001748,False,608.03,0.637831,1
73f39caa-c134-4517-9698-e2f952621af9,GT-EST-CL-00003328,False,19.26,0.0502,0
c8e1cb03-fa38-43c4-bc5d-44f5c21ae98a,GT-EST-CL-00002968,False,6.35,0.063612,0
1679e631-9943-4141-9042-77287e9a8449,GT-EST-CL-00002574,False,15.06,0.058134,0
c97f6a84-de16-401b-8db6-f1399669d23a,GT-EST-CL-00000887,False,6.77,0.056626,0
d36912a1-15e0-4ac2-9240-57d38f88cf08,GT-EST-CL-00001317,False,11.12,0.059896,0
d0ecab98-0d66-4dc5-82f7-bde085d43419,GT-EST-CL-00001091,False,11.11,0.040378,0
5682adaa-36f4-4bb0-b2a8-7f633af683a0,GT-EST-CL-00002879,False,46.29,0.037136,0
bb0bda3e-940f-463b-ba59-447b864e7b45,GT-EST-CL-00001311,False,4.87,0.062506,0
89df76e6-5977-4eec-b12e-476d608506e5,GT-EST-CL-00002158,False,19.98,0.060775,0
0d111b8e-972d-45a9-9d20-bdea12f9136a,GT-EST-CL-00000940,False,12.4,0.051704,0
db8b0af8-b847-4d07-8562-bf9375de5769,GT-EST-CL-00003813,False,98.33,0.752829,1
d2216c69-b38c-41c3-bed5-21bc74b9c652,GT-EST-CL-00000255,False,134.97,0.046001,0
6608569d-d9a8-44e9-8194-e967937cd9c5,GT-EST-CL-00004859,False,5.42,0.057244,0
6dab6a64-5701-4a3d-bd5d-ba19258a3762,GT-EST-CL-00002311,False,4.37,0.057401,0
96c003e3-d25a-4754-9b56-68a2715a5196,GT-EST-CL-00000199,False,1.35,0.072313,0
8337b7b3-dadf-40d0-b87b-200dedf7f4b0,GT-EST-CL-00000569,False,17.67,0.062807,0
89b354b7-d1dc-4709-ac1b-d74bf71ad32f,GT-EST-CL-00003315,False,5.93,0.068735,0
9e8d0ce0-57ae-40a3-947f-facf2d0a0de9,GT-EST-CL-00004756,False,26.78,0.051883,0
d4ebc1eb-8843-42ad-b45d-66f0e41fb419,GT-EST-CL-00000517,False,7.95,0.03668,0
f64c65d3-d737-44b5-8b7e-d45d83a64961,GT-EST-CL-00000384,False,14.97,0.060039,0
ba53d0da-be87-4f8b-b6fb-25db6cc3aca3,GT-EST-CL-00001739,False,25.48,0.064629,0
eb387909-37b4-4628-82d8-f342cb465f22,GT-EST-CL-00002395,False,32.13,0.040783,0
